1.133200000000000000e+04 6.050100000000000000e+04
6.168200000000000000e+04 5.116100000000000000e+04
6.201000000000000000e+03 9.666000000000000000e+03
2.513200000000000000e+04 2.651000000000000000e+04
4.373400000000000000e+04 2.564500000000000000e+04
3.406500000000000000e+04 9.151000000000000000e+03
2.756200000000000000e+04 2.230800000000000000e+04
2.945900000000000000e+04 1.929700000000000000e+04
2.737600000000000000e+04 1.570200000000000000e+04
1.462900000000000000e+04 7.497000000000000000e+03
5.855200000000000000e+04 3.461000000000000000e+04
6.149100000000000000e+04 4.826000000000000000e+04
6.163200000000000000e+04 2.469900000000000000e+04
4.269200000000000000e+04 2.443000000000000000e+03
2.985300000000000000e+04 2.304600000000000000e+04
1.472300000000000000e+04 1.477900000000000000e+04
5.232100000000000000e+04 2.446500000000000000e+04
6.276100000000000000e+04 2.930500000000000000e+04
4.695600000000000000e+04 1.013200000000000000e+04
1.758200000000000000e+04 2.451700000000000000e+04
1.572400000000000000e+04 5.444700000000000000e+04
5.389400000000000000e+04 4.378000000000000000e+04
9.342000000000000000e+03 3.203200000000000000e+04
2.804300000000000000e+04 1.469300000000000000e+04
1.981800000000000000e+04 8.765000000000000000e+03
5.738300000000000000e+04 1.204900000000000000e+04
5.671000000000000000e+03 5.295500000000000000e+04
6.102000000000000000e+03 4.297000000000000000e+04
1.609100000000000000e+04 1.431200000000000000e+04
1.518200000000000000e+04 2.661000000000000000e+04
2.504500000000000000e+04 2.592900000000000000e+04
3.637600000000000000e+04 8.253000000000000000e+03
1.453200000000000000e+04 4.551700000000000000e+04
8.125000000000000000e+03 3.072800000000000000e+04
3.328900000000000000e+04 3.762800000000000000e+04
7.956000000000000000e+03 1.241500000000000000e+04
1.269800000000000000e+04 1.633200000000000000e+04
1.292100000000000000e+04 4.334300000000000000e+04
1.643700000000000000e+04 5.273900000000000000e+04
2.660700000000000000e+04 1.279600000000000000e+04
5.627000000000000000e+03 4.062900000000000000e+04
3.982600000000000000e+04 2.920300000000000000e+04
5.899600000000000000e+04 9.138000000000000000e+03
2.037500000000000000e+04 8.770000000000000000e+03
2.008900000000000000e+04 6.212900000000000000e+04
1.888000000000000000e+04 8.154000000000000000e+03
8.701000000000000000e+03 3.787800000000000000e+04
3.024200000000000000e+04 4.388800000000000000e+04
3.905300000000000000e+04 1.600000000000000000e+04
1.059100000000000000e+04 2.990300000000000000e+04
9.631000000000000000e+03 4.944900000000000000e+04
6.125500000000000000e+04 5.226400000000000000e+04
4.118600000000000000e+04 5.540100000000000000e+04
1.333100000000000000e+04 4.163200000000000000e+04
4.835300000000000000e+04 9.749000000000000000e+03
1.501400000000000000e+04 2.517400000000000000e+04
4.981400000000000000e+04 2.276300000000000000e+04
1.343100000000000000e+04 4.347100000000000000e+04
1.005200000000000000e+04 3.856300000000000000e+04
7.124000000000000000e+03 3.686700000000000000e+04
2.605800000000000000e+04 5.809700000000000000e+04
1.842300000000000000e+04 6.653000000000000000e+03
4.608100000000000000e+04 2.690900000000000000e+04
5.333400000000000000e+04 4.171100000000000000e+04
5.438500000000000000e+04 4.285100000000000000e+04
3.074200000000000000e+04 6.392400000000000000e+04
4.552000000000000000e+03 2.240800000000000000e+04
1.748800000000000000e+04 2.574300000000000000e+04
1.190700000000000000e+04 5.906200000000000000e+04
2.331700000000000000e+04 4.606000000000000000e+04
5.129200000000000000e+04 2.299500000000000000e+04
3.465700000000000000e+04 3.765900000000000000e+04
7.183000000000000000e+03 1.261800000000000000e+04
2.031500000000000000e+04 5.888800000000000000e+04
5.257900000000000000e+04 2.441700000000000000e+04
3.431200000000000000e+04 4.875500000000000000e+04
3.516100000000000000e+04 3.536600000000000000e+04
3.728100000000000000e+04 4.356600000000000000e+04
1.886200000000000000e+04 5.890700000000000000e+04
1.174100000000000000e+04 4.527200000000000000e+04
2.549900000000000000e+04 1.760200000000000000e+04
5.918300000000000000e+04 5.824500000000000000e+04
6.877000000000000000e+03 5.109500000000000000e+04
4.164500000000000000e+04 4.490000000000000000e+04
5.605400000000000000e+04 5.216900000000000000e+04
6.146000000000000000e+03 5.387800000000000000e+04
3.759400000000000000e+04 4.323600000000000000e+04
4.800000000000000000e+04 1.309700000000000000e+04
7.474000000000000000e+03 1.025400000000000000e+04
6.211100000000000000e+04 2.968400000000000000e+04
1.881500000000000000e+04 6.211400000000000000e+04
4.045200000000000000e+04 2.965100000000000000e+04
5.960300000000000000e+04 1.235800000000000000e+04
1.764600000000000000e+04 2.441100000000000000e+04
4.678400000000000000e+04 2.690300000000000000e+04
3.000100000000000000e+04 4.305700000000000000e+04
2.943500000000000000e+04 8.754000000000000000e+03
4.001100000000000000e+04 1.801600000000000000e+04
3.371100000000000000e+04 4.929500000000000000e+04
2.736100000000000000e+04 5.624000000000000000e+04
4.504900000000000000e+04 3.393400000000000000e+04
5.858200000000000000e+04 6.056300000000000000e+04
4.279400000000000000e+04 5.454900000000000000e+04
3.258700000000000000e+04 5.969900000000000000e+04
1.564300000000000000e+04 3.707100000000000000e+04
1.715100000000000000e+04 1.548200000000000000e+04
6.121300000000000000e+04 4.824500000000000000e+04
9.888000000000000000e+03 6.060900000000000000e+04
2.597600000000000000e+04 1.767400000000000000e+04
5.690700000000000000e+04 6.086100000000000000e+04
6.115100000000000000e+04 1.945900000000000000e+04
5.254000000000000000e+04 3.574200000000000000e+04
4.241100000000000000e+04 2.739200000000000000e+04
4.514400000000000000e+04 4.422400000000000000e+04
2.703800000000000000e+04 2.883200000000000000e+04
7.402000000000000000e+03 1.138000000000000000e+04
4.831000000000000000e+03 5.458200000000000000e+04
3.682400000000000000e+04 7.363000000000000000e+03
1.539200000000000000e+04 5.357900000000000000e+04
5.437200000000000000e+04 4.212500000000000000e+04
3.528900000000000000e+04 6.382000000000000000e+03
6.180000000000000000e+03 4.389000000000000000e+04
4.838200000000000000e+04 6.029600000000000000e+04
3.542200000000000000e+04 4.314300000000000000e+04
5.589600000000000000e+04 4.722500000000000000e+04
1.072000000000000000e+04 6.247300000000000000e+04
8.891000000000000000e+03 4.218900000000000000e+04
3.805100000000000000e+04 1.841800000000000000e+04
1.850000000000000000e+04 1.371800000000000000e+04
1.617400000000000000e+04 5.339800000000000000e+04
3.165800000000000000e+04 4.540300000000000000e+04
9.685000000000000000e+03 3.142800000000000000e+04
1.052700000000000000e+04 4.277500000000000000e+04
1.805100000000000000e+04 5.524200000000000000e+04
4.845600000000000000e+04 9.309000000000000000e+03
6.034900000000000000e+04 5.752200000000000000e+04
3.851500000000000000e+04 1.941000000000000000e+04
4.878900000000000000e+04 5.815000000000000000e+04
7.169000000000000000e+03 1.149500000000000000e+04
2.229600000000000000e+04 4.499500000000000000e+04
8.230000000000000000e+03 2.874600000000000000e+04
3.970000000000000000e+04 1.634000000000000000e+04
5.985000000000000000e+04 4.668100000000000000e+04
4.463700000000000000e+04 2.615000000000000000e+04
5.607900000000000000e+04 3.583800000000000000e+04
2.181400000000000000e+04 6.940000000000000000e+03
4.292900000000000000e+04 2.199000000000000000e+03
8.925000000000000000e+03 1.004800000000000000e+04
1.956000000000000000e+04 6.018400000000000000e+04
1.757800000000000000e+04 3.768600000000000000e+04
3.739400000000000000e+04 9.621000000000000000e+03
5.898600000000000000e+04 7.651000000000000000e+03
1.197500000000000000e+04 4.433500000000000000e+04
3.668000000000000000e+04 8.430000000000000000e+03
4.592600000000000000e+04 2.565600000000000000e+04
5.781100000000000000e+04 6.198400000000000000e+04
5.412800000000000000e+04 1.330500000000000000e+04
1.405600000000000000e+04 3.619700000000000000e+04
1.883700000000000000e+04 6.063300000000000000e+04
2.513900000000000000e+04 1.355500000000000000e+04
2.474000000000000000e+04 5.708600000000000000e+04
2.232600000000000000e+04 6.065800000000000000e+04
4.248000000000000000e+03 4.314100000000000000e+04
3.575700000000000000e+04 5.715400000000000000e+04
1.450600000000000000e+04 2.582000000000000000e+03
4.280500000000000000e+04 5.634500000000000000e+04
6.945000000000000000e+03 1.313000000000000000e+04
7.904000000000000000e+03 9.615000000000000000e+03
1.602600000000000000e+04 1.392700000000000000e+04
4.573700000000000000e+04 2.629300000000000000e+04
1.147600000000000000e+04 4.785300000000000000e+04
8.821000000000000000e+03 1.699400000000000000e+04
5.895600000000000000e+04 9.310000000000000000e+03
6.300700000000000000e+04 1.905200000000000000e+04
4.380300000000000000e+04 5.369200000000000000e+04
1.825200000000000000e+04 1.393600000000000000e+04
5.595100000000000000e+04 3.517200000000000000e+04
5.787800000000000000e+04 1.735900000000000000e+04
1.763600000000000000e+04 2.372600000000000000e+04
2.431200000000000000e+04 8.318000000000000000e+03
3.028100000000000000e+04 8.342000000000000000e+03
1.699600000000000000e+04 1.390600000000000000e+04
3.539700000000000000e+04 3.864500000000000000e+04
2.989500000000000000e+04 5.883300000000000000e+04
4.533500000000000000e+04 3.691200000000000000e+04
4.550900000000000000e+04 5.419200000000000000e+04
5.529100000000000000e+04 1.386400000000000000e+04
1.590300000000000000e+04 5.570300000000000000e+04
2.347000000000000000e+03 2.534700000000000000e+04
3.941600000000000000e+04 2.031900000000000000e+04
3.051900000000000000e+04 6.057500000000000000e+04
2.914200000000000000e+04 9.017000000000000000e+03
8.154000000000000000e+03 9.278000000000000000e+03
4.258000000000000000e+03 2.471400000000000000e+04
5.987600000000000000e+04 2.783800000000000000e+04
2.936200000000000000e+04 4.744100000000000000e+04
9.275000000000000000e+03 3.990900000000000000e+04
5.191600000000000000e+04 2.238600000000000000e+04
6.169500000000000000e+04 2.768500000000000000e+04
5.772500000000000000e+04 1.533500000000000000e+04
4.794700000000000000e+04 5.757200000000000000e+04
2.027400000000000000e+04 6.070100000000000000e+04
2.910400000000000000e+04 8.253000000000000000e+03
9.151000000000000000e+03 3.882500000000000000e+04
3.618000000000000000e+04 1.108300000000000000e+04
3.342300000000000000e+04 2.040100000000000000e+04
2.811900000000000000e+04 1.414200000000000000e+04
2.923600000000000000e+04 1.732600000000000000e+04
6.187800000000000000e+04 4.701000000000000000e+04
1.079300000000000000e+04 4.987900000000000000e+04
6.037000000000000000e+04 6.460000000000000000e+03
6.077800000000000000e+04 2.691300000000000000e+04
4.056700000000000000e+04 4.504300000000000000e+04
2.777100000000000000e+04 1.663700000000000000e+04
5.921200000000000000e+04 5.888100000000000000e+04
5.781300000000000000e+04 4.574000000000000000e+04
4.028000000000000000e+03 2.546900000000000000e+04
4.525100000000000000e+04 2.649500000000000000e+04
1.449300000000000000e+04 3.759000000000000000e+03
1.752600000000000000e+04 5.472800000000000000e+04
3.470700000000000000e+04 5.004300000000000000e+04
3.433300000000000000e+04 7.706000000000000000e+03
1.045700000000000000e+04 3.051900000000000000e+04
1.379500000000000000e+04 4.280600000000000000e+04
5.808500000000000000e+04 9.250000000000000000e+03
3.883900000000000000e+04 4.505900000000000000e+04
3.816700000000000000e+04 4.495500000000000000e+04
4.334600000000000000e+04 4.358000000000000000e+03
4.707500000000000000e+04 1.032900000000000000e+04
5.161000000000000000e+03 1.037500000000000000e+04
1.938200000000000000e+04 6.339500000000000000e+04
4.195500000000000000e+04 3.550800000000000000e+04
3.076000000000000000e+04 4.592400000000000000e+04
4.622800000000000000e+04 5.863400000000000000e+04
3.671100000000000000e+04 3.693700000000000000e+04
2.527700000000000000e+04 2.595100000000000000e+04
2.992400000000000000e+04 2.151900000000000000e+04
4.627900000000000000e+04 2.601000000000000000e+04
6.214100000000000000e+04 4.302600000000000000e+04
5.732400000000000000e+04 3.473400000000000000e+04
3.304400000000000000e+04 2.612200000000000000e+04
1.383700000000000000e+04 3.521100000000000000e+04
1.248000000000000000e+04 2.858000000000000000e+03
2.477900000000000000e+04 2.972200000000000000e+04
3.463300000000000000e+04 3.488400000000000000e+04
4.729400000000000000e+04 1.133400000000000000e+04
9.379000000000000000e+03 3.797600000000000000e+04
2.843400000000000000e+04 7.816000000000000000e+03
1.406700000000000000e+04 4.480600000000000000e+04
5.716300000000000000e+04 3.263200000000000000e+04
5.748600000000000000e+04 5.179900000000000000e+04
5.180500000000000000e+04 4.949800000000000000e+04
5.833500000000000000e+04 5.017000000000000000e+04
3.743400000000000000e+04 3.709500000000000000e+04
4.778000000000000000e+03 2.374000000000000000e+04
2.061400000000000000e+04 4.792000000000000000e+03
6.168700000000000000e+04 2.999500000000000000e+04
5.257000000000000000e+04 4.247600000000000000e+04
2.664700000000000000e+04 1.592000000000000000e+04
1.279500000000000000e+04 5.938900000000000000e+04
1.592200000000000000e+04 5.398100000000000000e+04
2.564600000000000000e+04 5.490800000000000000e+04
5.017100000000000000e+04 2.205400000000000000e+04
4.651800000000000000e+04 5.940400000000000000e+04
2.552800000000000000e+04 5.747500000000000000e+04
7.592000000000000000e+03 1.178000000000000000e+04
9.987000000000000000e+03 2.942500000000000000e+04
3.860800000000000000e+04 5.746500000000000000e+04
6.258700000000000000e+04 1.614600000000000000e+04
2.082000000000000000e+04 8.702000000000000000e+03
3.512900000000000000e+04 3.875200000000000000e+04
1.439900000000000000e+04 1.511400000000000000e+04
4.337100000000000000e+04 5.578500000000000000e+04
4.582000000000000000e+04 9.174000000000000000e+03
2.367800000000000000e+04 1.615500000000000000e+04
3.143500000000000000e+04 7.497000000000000000e+03
4.394300000000000000e+04 2.552700000000000000e+04
3.173400000000000000e+04 4.629300000000000000e+04
1.367300000000000000e+04 4.278700000000000000e+04
5.416000000000000000e+03 4.008900000000000000e+04
1.136400000000000000e+04 4.436000000000000000e+03
2.070200000000000000e+04 6.105700000000000000e+04
5.051900000000000000e+04 2.263100000000000000e+04
1.055800000000000000e+04 5.050900000000000000e+04
3.484300000000000000e+04 4.977100000000000000e+04
1.750200000000000000e+04 3.664800000000000000e+04
4.392500000000000000e+04 5.524000000000000000e+04
2.491500000000000000e+04 1.299900000000000000e+04
9.468000000000000000e+03 3.960300000000000000e+04
6.176100000000000000e+04 4.852100000000000000e+04
1.597900000000000000e+04 2.627400000000000000e+04
4.265800000000000000e+04 4.518000000000000000e+03
6.657000000000000000e+03 5.403000000000000000e+04
6.110700000000000000e+04 8.193000000000000000e+03
4.697500000000000000e+04 9.596000000000000000e+03
6.151600000000000000e+04 1.807200000000000000e+04
2.360900000000000000e+04 4.489500000000000000e+04
1.514300000000000000e+04 1.490400000000000000e+04
2.521000000000000000e+04 5.881500000000000000e+04
2.949500000000000000e+04 8.906000000000000000e+03
8.809000000000000000e+03 5.827100000000000000e+04
3.957500000000000000e+04 1.720100000000000000e+04
2.269700000000000000e+04 2.875300000000000000e+04
5.303800000000000000e+04 4.120400000000000000e+04
3.479100000000000000e+04 5.814500000000000000e+04
5.561500000000000000e+04 3.921300000000000000e+04
1.812800000000000000e+04 4.044300000000000000e+04
4.122000000000000000e+03 5.334200000000000000e+04
3.502400000000000000e+04 4.848900000000000000e+04
4.051200000000000000e+04 1.944500000000000000e+04
1.154300000000000000e+04 1.529300000000000000e+04
4.678200000000000000e+04 5.929000000000000000e+04
6.098200000000000000e+04 5.099400000000000000e+04
4.112100000000000000e+04 1.806400000000000000e+04
5.902300000000000000e+04 8.840000000000000000e+03
3.959500000000000000e+04 1.895300000000000000e+04
1.103600000000000000e+04 5.905300000000000000e+04
1.134700000000000000e+04 1.583200000000000000e+04
3.980200000000000000e+04 7.985000000000000000e+03
1.102100000000000000e+04 5.053300000000000000e+04
3.205400000000000000e+04 4.472300000000000000e+04
5.901100000000000000e+04 8.681000000000000000e+03
3.582900000000000000e+04 5.142000000000000000e+04
9.427000000000000000e+03 6.097300000000000000e+04
1.902500000000000000e+04 6.263600000000000000e+04
5.638200000000000000e+04 4.385800000000000000e+04
2.843000000000000000e+04 2.233600000000000000e+04
3.606500000000000000e+04 3.560500000000000000e+04
1.081300000000000000e+04 5.759700000000000000e+04
2.787100000000000000e+04 2.773700000000000000e+04
1.238800000000000000e+04 5.675000000000000000e+03
2.049400000000000000e+04 7.676000000000000000e+03
1.733400000000000000e+04 5.433500000000000000e+04
5.465100000000000000e+04 6.066000000000000000e+04
1.947800000000000000e+04 7.242000000000000000e+03
5.335800000000000000e+04 4.049800000000000000e+04
1.853500000000000000e+04 1.483300000000000000e+04
1.449000000000000000e+04 5.965900000000000000e+04
3.906200000000000000e+04 1.900900000000000000e+04
5.509600000000000000e+04 1.386300000000000000e+04
1.370200000000000000e+04 3.267000000000000000e+03
6.501000000000000000e+03 5.459900000000000000e+04
2.430600000000000000e+04 1.731200000000000000e+04
5.317200000000000000e+04 1.381400000000000000e+04
3.445200000000000000e+04 4.937200000000000000e+04
4.849000000000000000e+04 2.580200000000000000e+04
5.710000000000000000e+04 5.808400000000000000e+04
5.675000000000000000e+03 4.323700000000000000e+04
5.219700000000000000e+04 2.598700000000000000e+04
2.948400000000000000e+04 2.069700000000000000e+04
3.849500000000000000e+04 5.740700000000000000e+04
5.827500000000000000e+04 3.475600000000000000e+04
1.345500000000000000e+04 3.928400000000000000e+04
2.197600000000000000e+04 7.957000000000000000e+03
1.591400000000000000e+04 5.338300000000000000e+04
5.860100000000000000e+04 4.765600000000000000e+04
4.596400000000000000e+04 2.548900000000000000e+04
1.107900000000000000e+04 4.406000000000000000e+03
4.409000000000000000e+04 2.490900000000000000e+04
4.506800000000000000e+04 2.407900000000000000e+04
5.787100000000000000e+04 5.799300000000000000e+04
9.667000000000000000e+03 3.751600000000000000e+04
4.020300000000000000e+04 2.956300000000000000e+04
1.224400000000000000e+04 4.918000000000000000e+04
1.906500000000000000e+04 8.467000000000000000e+03
3.496400000000000000e+04 3.601100000000000000e+04
5.631200000000000000e+04 3.457600000000000000e+04
5.656000000000000000e+04 1.376800000000000000e+04
2.188900000000000000e+04 4.521000000000000000e+04
4.419100000000000000e+04 2.489200000000000000e+04
3.576100000000000000e+04 5.821600000000000000e+04
