5.392000000000000000e+04 4.296800000000000000e+04
5.201900000000000000e+04 4.220600000000000000e+04
5.257000000000000000e+04 4.247600000000000000e+04
5.422000000000000000e+04 4.208100000000000000e+04
5.426800000000000000e+04 4.342000000000000000e+04
5.228800000000000000e+04 4.240800000000000000e+04
5.443600000000000000e+04 3.972700000000000000e+04
5.239100000000000000e+04 4.432300000000000000e+04
5.499500000000000000e+04 4.365500000000000000e+04
5.376100000000000000e+04 4.340300000000000000e+04
5.376900000000000000e+04 4.378600000000000000e+04
5.288300000000000000e+04 4.136500000000000000e+04
5.444800000000000000e+04 4.284600000000000000e+04
5.335800000000000000e+04 4.049800000000000000e+04
5.462600000000000000e+04 4.346100000000000000e+04
5.375100000000000000e+04 4.232600000000000000e+04
5.271400000000000000e+04 4.173500000000000000e+04
5.354500000000000000e+04 4.302500000000000000e+04
5.528100000000000000e+04 4.118000000000000000e+04
5.252200000000000000e+04 4.208800000000000000e+04
5.382500000000000000e+04 4.235800000000000000e+04
5.495100000000000000e+04 4.353800000000000000e+04
5.511300000000000000e+04 4.026200000000000000e+04
5.336600000000000000e+04 4.156000000000000000e+04
5.242500000000000000e+04 4.222600000000000000e+04
5.372900000000000000e+04 4.321900000000000000e+04
5.465800000000000000e+04 4.129500000000000000e+04
5.323600000000000000e+04 4.450200000000000000e+04
5.456900000000000000e+04 4.351900000000000000e+04
5.519200000000000000e+04 4.096900000000000000e+04
5.266100000000000000e+04 4.238200000000000000e+04
5.438900000000000000e+04 4.190300000000000000e+04
5.493100000000000000e+04 4.281000000000000000e+04
5.500300000000000000e+04 4.321900000000000000e+04
5.638200000000000000e+04 4.385800000000000000e+04
5.425800000000000000e+04 4.430200000000000000e+04
5.378500000000000000e+04 4.303900000000000000e+04
5.384400000000000000e+04 4.427100000000000000e+04
5.356800000000000000e+04 3.885600000000000000e+04
5.330000000000000000e+04 4.195800000000000000e+04
5.402700000000000000e+04 3.979900000000000000e+04
5.430700000000000000e+04 4.402000000000000000e+04
5.264800000000000000e+04 4.322400000000000000e+04
5.195300000000000000e+04 4.111500000000000000e+04
5.637000000000000000e+04 4.019100000000000000e+04
5.365500000000000000e+04 4.197900000000000000e+04
4.983200000000000000e+04 4.154800000000000000e+04
5.414600000000000000e+04 4.120200000000000000e+04
5.237500000000000000e+04 4.177200000000000000e+04
5.448400000000000000e+04 4.159100000000000000e+04
5.127100000000000000e+04 4.125200000000000000e+04
5.389400000000000000e+04 4.378000000000000000e+04
5.149600000000000000e+04 4.210700000000000000e+04
5.558000000000000000e+04 4.175000000000000000e+04
5.223500000000000000e+04 4.359300000000000000e+04
5.300900000000000000e+04 4.572000000000000000e+04
5.289500000000000000e+04 4.039600000000000000e+04
5.231400000000000000e+04 4.037000000000000000e+04
5.352700000000000000e+04 4.326400000000000000e+04
5.155200000000000000e+04 4.293600000000000000e+04
5.435600000000000000e+04 4.395300000000000000e+04
5.178800000000000000e+04 4.182700000000000000e+04
5.364400000000000000e+04 4.491100000000000000e+04
5.152600000000000000e+04 4.155500000000000000e+04
5.246000000000000000e+04 4.124300000000000000e+04
5.279000000000000000e+04 4.082900000000000000e+04
